1532.5,0.54722,0.49732
1550.7,0.54759,0.49718
1569.1,0.54793,0.49703
1587.7,0.54822,0.49675
1606.5,0.54849,0.49661
1625.6,0.54871,0.49647
1644.8,0.54891,0.49633
1664.4,0.54898,0.4962
1684.1,0.54906,0.49607
1704.1,0.54919,0.49593
1724.3,0.54928,0.49581
1744.7,0.54934,0.49556
1765.4,0.54936,0.49544
1786.4,0.54936,0.49532
1807.6,0.54933,0.49521
1829,0.54927,0.4951
1850.7,0.54918,0.495
1872.6,0.54906,0.4949
1894.9,0.54899,0.49481
1917.3,0.54892,0.49464
1940.1,0.54875,0.49456
1963.1,0.54856,0.49449
1986.4,0.54834,0.49443
2009.9,0.5481,0.49438
2033.8,0.54784,0.49433
2057.9,0.54756,0.49429
2082.3,0.54726,0.49423
2107,0.54694,0.49421
2132,0.54678,0.4942
2157.3,0.54661,0.4942
2182.9,0.54626,0.49422
2208.8,0.54589,0.49424
2235,0.54551,0.49427
2261.5,0.54512,0.49436
2288.3,0.54472,0.49442
2315.4,0.54431,0.4945
2342.9,0.54389,0.49458
2370.7,0.54346,0.49468
2398.8,0.54303,0.49479
2427.2,0.54281,0.49491
2456,0.54259,0.49519
2485.2,0.54215,0.49535
2514.6,0.54171,0.49553
2544.5,0.54127,0.49572
2574.7,0.54083,0.49592
2605.2,0.54039,0.49614
2636.1,0.53996,0.49637
2667.4,0.53953,0.49687
2699,0.53911,0.49715
2731,0.5387,0.49744
2763.4,0.53829,0.49774
2796.2,0.5379,0.49806
2829.3,0.53752,0.4984
2862.9,0.53734,0.49912
2896.9,0.53715,0.49951
2931.2,0.5368,0.49991
2966,0.53647,0.50033
3001.2,0.53615,0.50076
3036.8,0.53586,0.50121
3072.8,0.53558,0.50216
3109.2,0.53532,0.50266
3146.1,0.53509,0.50318
3183.4,0.53488,0.50371
3221.2,0.5347,0.50426
3259.4,0.53454,0.5054
3298,0.53441,0.506
3337.2,0.53431,0.50661
3376.7,0.53423,0.50723
3416.8,0.53418,0.50787
3457.3,0.53417,0.5092
3498.3,0.53418,0.50988
3539.8,0.53422,0.51057
3581.8,0.5344,0.51128
3624.3,0.53454,0.512
3667.3,0.5347,0.51347
3710.8,0.5349,0.51422
3754.8,0.53513,0.51498
3799.3,0.53539,0.51575
3844.4,0.53568,0.51652
3890,0.53599,0.51809
3936.1,0.53634,0.51888
3982.8,0.53671,0.51967
4030.1,0.5371,0.52047
4077.9,0.53797,0.52126
4126.2,0.53844,0.52285
4175.2,0.53893,0.52364
4224.7,0.53943,0.52443
4274.8,0.53995,0.52521
4325.5,0.54049,0.52599
4376.8,0.54104,0.52751
4428.7,0.54161,0.52825
4481.2,0.54276,0.52898
4534.4,0.54334,0.52969
4588.2,0.54393,0.53039
4642.6,0.54451,0.53173
4697.7,0.54509,0.53237
4753.4,0.54567,0.53299
4809.8,0.54624,0.53357
4866.8,0.5468,0.53414
4924.5,0.54735,0.53467
4982.9,0.5484,0.53518
5042.1,0.5489,0.53609
5101.9,0.54937,0.5365
5162.4,0.54983,0.53686
5223.6,0.55025,0.5372
5285.6,0.55065,0.53749
5348.2,0.55103,0.53774
5411.7,0.55136,0.53795
5475.9,0.55167,0.53812
5540.8,0.55194,0.53833
5606.5,0.55218,0.53836
5673,0.55238,0.53835
5740.3,0.55255,0.5383
5808.4,0.55267,0.53819
5877.3,0.55276,0.53804
5947,0.5528,0.53784
6017.6,0.55281,0.53759
6088.9,0.55277,0.5373
6161.1,0.55269,0.53695
6234.2,0.55258,0.53656
6308.2,0.55242,0.53612
6383,0.55222,0.53564
6458.7,0.55198,0.53511
6535.3,0.55171,0.53453
6612.8,0.55139,0.53391
6691.3,0.55103,0.53325
6770.6,0.55064,0.53254
6850.9,0.55022,0.53179
6932.2,0.54975,0.53101
7014.4,0.54926,0.53018
7097.6,0.54873,0.52932
7181.8,0.54817,0.52842
7267,0.54758,0.52749
7353.2,0.54696,0.52653
7440.4,0.54664,0.52554
7528.6,0.54632,0.52452
7617.9,0.54565,0.52347
7708.3,0.54496,0.5224
7799.7,0.54424,0.52131
7892.2,0.5435,0.5202
7985.8,0.54275,0.51907
8080.6,0.54197,0.51792
8176.4,0.54118,0.51676
8273.4,0.54037,0.51558
8371.5,0.53997,0.5144
8470.8,0.53955,0.51321
8571.3,0.53872,0.51201
8672.9,0.53788,0.5108
8775.8,0.53702,0.50959
8879.9,0.53616,0.50838
8985.2,0.53529,0.50717
9091.8,0.53441,0.50596
9199.6,0.53397,0.50476
9308.8,0.53353,0.50355
9419.2,0.53264,0.50236
9530.9,0.53175,0.50116
9643.9,0.53085,0.49998
9758.3,0.52995,0.4988
9874.1,0.52905,0.49763
9991.2,0.5286,0.49647
10110,0.52815,0.49532
10230,0.52724,0.49475
10351,0.52633,0.49418
10474,0.52543,0.49305
10598,0.52452,0.49193
10724,0.52361,0.49083
10851,0.52316,0.48973
10980,0.5227,0.48864
11110,0.52179,0.48757
